,id,name,type,address,lon,lat,agr_type,rating
2921,5732,Удача,Школа большого тенниса,"​Чернышевского, 34г, Иркутск",104.24422,52.268524,спорт,5.0
2922,6562,Family Fitness,фитнес - клуб,"​Омулевского, 20/2, Иркутск​3 филиала",104.326004,52.277903,питание,3.4
2923,6563,Байкал,Центр настольного тенниса,"​Лермонтова, 279а, Иркутск",104.275594,52.248597,спорт,4.2
2924,5734,Атланты,Спортивная школа,"​Академическая, 72, Иркутск",104.303447,52.231907,спорт,3.4
2925,5735,LadyStretch,Студия растяжки,"​Проезд Юрия Тена, 14/1, Иркутск​3 филиала",104.258571,52.252994,спорт,4.5
2926,5736,Зарядка,фитнес - студия,"​Партизанская, 112/2, Иркутск",104.311582,52.267221,спорт,4.5
2927,5737,Сезон,Спортивный клуб,"​ТЦ Сезон, Свердлова, 36, Иркутск",104.288407,52.286855,питание,4.9
2928,5738,Полетели!,Парк,"​ТРЦ Mega Home, Сергеева, 3Б/1, Иркутск​2 филиала",104.223098,52.266554,природа,3.2
2929,5739,Учебный физкультурно-оздоровительный центр,Университет,"​Ивана Франко, 28, Иркутск​3 филиала",104.269119,52.260585,индустриальные объекты,4.0
2930,5740,Правило,Тренажерный зал,"​Карла Либкнехта, 107Б, Иркутск",104.311921,52.279477,спорт,5.0
2931,5741,Niti,Студия растяжки и флай-йоги,"​Ядринцева, 90, Иркутск",104.33509,52.2737,спорт,5.0
2932,5742,Lisa fitness,фитнес - клубы,"​Красных Мадьяр, 29, Иркутск",104.299777,52.273291,спорт,4.2
2933,5743,Островский 13,Бойцовский клуб,"​Ржанова, 36, Иркутск",104.360855,52.25143,питание,5.0
2934,5744,Артишок,Центр танца,"​Пушкина, 25, Иркутск",104.257163,52.277411,спорт,4.6
2935,5745,Пилот,Спортивный клуб,"​Новаторов, 1, Иркутск",104.209442,52.350307,питание,4.4
2936,5746,Levita,Студия танца,"​Октябрьской Революции, 2, Иркутск​3 филиала",104.298531,52.290622,спорт,4.5
2937,5747,Fox,фитнес - клуб,"​Байкальская, 236Б/2, Иркутск",104.326189,52.252517,питание,4.9
2938,5748,Сектор,Кроссфит-зал,"​Баррикад, 51/3, Иркутск",104.306992,52.296337,спорт,5.0
2939,5749,Адреналин фитнес,фитнес - клуб,"​Байкальская, 188/1, Иркутск",104.322161,52.258707,питание,3.0
2940,5750,Magic fitness,Центр фитнеса,"​ТЦ Октябрьский, Фридриха Энгельса, 34, Иркутск",104.307601,52.287949,спорт,4.1
2941,6564,Центр развития спорта,Крытый тренировочный каток,"​Университетский микрорайон, 108а/1, Иркутск​2 филиала",104.241888,52.253115,спорт,3.0
2942,6565,АкваСтар,Школа плавания,"​Байкальская, 253/1, Иркутск",104.350855,52.256542,спорт,4.8
2943,5752,Reforma club,фитнес - клуб,"​Бульвар Постышева, 6/1, Иркутск​3 филиала",104.312056,52.260002,питание,4.8
2944,5753,Витязь,Зал единоборств,"​Красных Мадьяр, ст129, Иркутск",104.325424,52.277757,спорт,3.5
2945,5754,Cf baza,Кроссфит-зал,"​Проезд Юрия Тена, 26/7, Иркутск​2 филиала",104.259415,52.252265,спорт,4.7
2946,5755,Slim fit 2.0,фитнес - клуб нового формата,"​Касьянова, 24, Иркутск",104.245708,52.284745,питание,4.8
2947,5756,Автосити арена,Центр игровых видов спорта,"​ТД АвтоСити, Сергеева, 3/8а, Иркутск",104.232261,52.265946,спорт,4.5
2948,5757,Байкалсерф,Физкультурно-оздоровительный клуб,"​Приморский микрорайон, 32, Иркутск",104.308603,52.231439,питание,4.4
2949,5758,LadyStretch,Студия растяжки,"​Новаторов, 23, Иркутск​3 филиала",104.212361,52.36048,спорт,4.7
2950,5760,Profi,Зал единоборств,"​Байкальская, 236Б/10, Иркутск",104.327191,52.251772,спорт,4.6
2951,5762,Железяка,Тренажерный зал,"​Улица Депутатская, 42/1, Иркутск",104.320999,52.272615,спорт,5.0
2952,5763,Альфа,Спортивный клуб,"​Ширямова, 2а, Иркутск",104.354597,52.279465,питание,4.6
2953,5764,Ядренец,Функционально-силовой спортивный клуб,"​Ядринцева, 88, Иркутск",104.335151,52.27432,питание,5.0
2954,5765,Вектор Фитнес Холл,фитнес - клуб,"​Седова, 65а/1, Иркутск",104.299085,52.270206,питание,4.8
2955,5766,Dofamine,Студия танца на пилоне,"​Железнодорожная 4-я, 102, Иркутск",104.256467,52.261495,спорт,5.0
2956,5767,Импульс,фитнес - клуб,"​Улица Депутатская, 78/1, Иркутск",104.327552,52.265297,питание,4.7
2957,5768,Cf baza,Кроссфит-зал,"​Байкальская, 342а, Иркутск​2 филиала",104.360257,52.253122,спорт,3.0
